word,count
"philosophical",239
"lion",509
"copper",329
"blonde",75
"trade",986
"steady",226
"tomorrow",19523
"venus",167
"fishing",683
"eagle",294
"swiss",370
"buyer",155
"tune",192
"riding",540
"fri",6
"initiated",86
"she",16644
"spice",124
"transformed",482
"tiger",230
"survey",1474
"expression",594
"wireless",24
"burger",146
"nomination",14
"safety",385
"balance",548
"yea",1
"80s",0
"ate",139
"walking",3334
"clearly",940
"www",3776
"experiments",190
"atlantic",653
"miami",366
"resolution",60
"certificate",31
"mineral",120
"land",1684
"established",737
"aha",7
"midnight",691
"king",1615
"chief",1053
"draws",391
"cultural",2970
"chances",101
"profound",262
"sight",621
"preference",92
"beds",239
"polish",254
"pacific",489
"automobile",186
"enable",59
"wed",20
"readers",310
"minds",166
"premium",129
"mellow",120
"fiction",500
"turkey",299
"applying",95
"south",5057
"dictionary",62
"christ",266
"especially",2466
"included",2390
"boys",615
"eagles",159
"interactions",59
"engaged",217
"grocery",114
"sausage",267
"narrative",1067
"lemon",448
"afford",189
"planning",394
"people",8818
"crop",122
"bands",455
"railway",64
"my",7890
"transportation",291
"own",7624
"houses",2229
"hubby",1
"hotel",2935
"rocked",16
"cds",47
"yacht",151
"downloads",5
"woods",695
"providing",270
"wheels",325
"allowing",185
"livin",1
"principles",176
"granted",171
"ride",1122
"strategies",157
"restore",119
"debut",774
"updates",79
"tonight",4060
"conscious",100
"believing",61
"continuous",194
"places",2039
"basketball",264
"mutual",101
"amsterdam",847
"browser",0
"seed",208
"chemistry",98
"guests",557
"launches",14
"respectively",136
"sheep",322
"huge",1491
"offered",893
"arrived",778
"persons",26
"adult",783
"cathedral",670
"twin",349
"generate",162
"asleep",91
"elizabeth",843
"cd",149
"rock",1629
"successive",84
"sony",68
"shirts",175
"yahoo",7
"arises",36
"vagina",19
"dividends",9
"eye",1936
"jumping",144
"aviation",47
"up",15783
"cricket",48
"thousands",661
"strongly",155
"trail",1141
"models",1370
"combination",1308
"cheek",109
"recovering",49
"temple",574
"plan",684
"kindle",0
"drinking",275
"mend",12
"receives",67
"keyboard",56
"nursing",80
"funds",93
"proceeding",22
"patiently",46
"very",5414
"consideration",68
"outcomes",3
"maps",665
"wii",3
"digital",672
"destiny",91
"studied",546
"theme",1562
"treasurer",18
"voted",55
"boulevard",1634
"profession",96
"focus",1441
"robot",96
"investing",34
"garlic",446
"proceeded",37
"traditional",2129
"networking",21
"eat-in",22
"everyone",1379
"masters",622
"leaf",421
"snowing",10
"ensure",57
"face",2370
"v-day",1
"study",1454
"quicker",22
"writings",182
"chapels",47
"university's",97
"event",1487
"exclusively",195
"males",52
"toward",2238
"knows",603
"dish",733
"waving",69
"senses",178
"window",1263
"november",560
"nurses",30
"shade",177
"challenging",231
"justification",24
"citizens",256
"yay",3
"security",297
"open",4823
"comprehend",17
"chili",239
"life's",114
"info",21
"trinity",303
"check",410
"romans",56
"fab",5
"enters",77
"markets",228
"know",2908
"launched",64
"shoulders",298
"start",1578
"essence",337
"herself",1000
"elected",85
"electricity",119
"nike",60
"springfield",94
"brazil",258
"nearer",14
"extending",131
"beers",129
"bentley",39
"karaoke",32
"madame",160
"forthcoming",56
"mirrors",517
"investments",33
"precise",244
"soap",208
"collection",7522
"cattle",123
"aah",3
"release",259
"telecommunications",14
"practically",167
"tomorrow's",92
"readily",110
"western",1561
"keeping",421
"woof",1
"acknowledged",176
"increasingly",544
"guide",736
"forward",632
"customers",337
"moments",635
"preserved",313
"oscar",239
"owner",1140
"roam",67
"throne",131
"centuries",1185
"elvis",271
"greek",1088
"boat",1023
"recognized",246
"negotiate",48
"california",1036
"acquainted",38
"ma",144
"suggestions",94
"crops",51
"tourists",360
"belief",328
"legit",6
"audiences",262
"ball",804
"significance",210
"cheaper",86
"introduction",403
"alright",8
"ups",82
"velocity",23
"our",5865
"neighborhoods",508
"significantly",98
"votes",20
"recognize",240
"instant",180
"specialist",290
"tempo",48
"reached",454
"oven",189
"vehicle",391
"bff",0
"integrated",95
"drive",1899
"clue",88
"contact",473
"help",1753
"message",504
"housing",367
"freelance",54
"coat",301
"consensus",26
"deserved",43
"ahead",532
"rider",127
"numerous",300
"validity",7
"choir",148
"facebook",0
"boots",279
"grown",339
"superior",170
"picked",421
"shows",5705
"neighbor",165
"dawning",11
"latest",1043
"outlets",43
"shoes",530
"magazines",456
"dimes",12
"hey",97
"theories",160
"attachment",39
"shells",282
"legs",872
"nation",390
"goodman",227
"created",2200
"influences",451
"towns",411
"bueno",0
"brazilian",399
"updated",197
"1970s",0
"gaze",254
"adults",1550
"starring",277
"flight",490
"peanut",139
"composed",602
"respective",26
"composition",683
"couch",144
"quantities",83
"reflection",236
"fluid",210
"membership",130
"see",7025
"host",432
"equal",322
"servings",10
"landmark",504
"liverpool",31
"associations",198
"muscle",116
"advocacy",36
"large",5107
"slim",100
"talk",1104
"wood",2228
"sports",716
"certain",1615
"facts",309
"overseas",45
"photoshop",6
"leads",409
"straight",820
"harbor",1152
"icon",266
"racing",455
"certainly",813
"instruments",465
"preparation",91
"bella",57
"combinations",210
"creek",348
"distinct",231
"representation",356
"historian",674
"personal",1921
"fave",1
"acting",233
"solving",31
"purpose",399
"bass",633
"bringing",441
"groove",61
"accompanying",312
"sofa",159
"replied",97
"geographical",74
"transport",102
"perspective",544
"approaches",329
"words",1926
"contributed",328
"choices",479
"fund",569
"installed",1121
"hint",335
"skirt",233
"washington",4013
"feliz",4
"campus",377
"acquired",684
"prospective",49
"supplies",140
"furniture",3189
"prevention",44
"expand",233
"1960s",0
"xp",7
"climbing",295
"express",424
"america's",390
"vocal",228
"academy",1077
"sauce",1513
"visible",725
"points",1272
"signing",73
"numbers",690
"professor",642
"purple",437
"beginning",2372
"bridges",404
"casino",156
"mind",2404
"kitchen",1238
"alumni",93
"tops",194
"prospects",50
"union",1169
"melbourne",24
"exact",175
"interactive",856
"hair",1252
"folks",161
"voting",29
"considerations",22
"xoxo",0
"pregnancy",38
"japanese",2302
"vibe",28
"content",434
"relate",200
"celebrity",453
"presence",1238
"essential",388
"porch",249
"production",1359
"acres",1092
"teams",301
"writes",1465
"sophisticated",549
"fixed",173
"retire",50
"christians",54
"quick",457
"simple",1712
"inn",812
"blog",10
"programs",926
"male",997
"1980's",0
"creates",667
"totally",233
"unwind",17
"try",1304
"fund-raising",60
"developing",201
"delivery",143
"newspapers",282
"native",1093
"seventeenth",0
"amen",6
"will",21449
"engineers",114
"beings",243
"monetary",24
"float",290
"cards",2319
"objectives",6
"download",10
"colored",1606
"rare",1445
"jam",168
"pub",348
"walk",3187
"windows",1295
"basket",227
"carriage",263
"eggs",455
"wondering",138
"records",433
"aircraft",145
"doll",257
"fridge",12
"concepts",185
"nearest",75
"rains",58
"metals",58
"archives",321
"integral",105
"beans",431
"beliefs",143
"heating",82
"allow",324
"cambridge",181
"brook",158
"network",293
"fireplace",372
"participants",591
"service",1875
"started",1365
"opened",1891
"continent",121
"sites",2313
"extend",319
"biggest",481
"conscience",51
"olive",305
"crimson",48
"automatic",95
"principle",167
"today's",375
"avatar",21
"bien",4
"jenny",163
"attending",127
"likewise",74
"successor",69
"stores",613
"japan",1066
"brew",74
"1990's",0
"eighteenth",3
"global",636
"surviving",258
"adapted",334
"applicable",12
"virgin",344
"king's",169
"glance",243
"walked",347
"lmfao",0
"concentrations",10
"lawn",391
"nations",371
"indeed",628
"exactly",837
"find",2953
"hands",1543
"finale",86
"survive",265
"mega",3
"fixing",44
"automatically",90
"result",932
"owns",448
"sponsor",142
"sights",264
"meaning",859
"ha",19
"lighting",451
"alliance",362
"make",6782
"itunes",8
"pilot",124
"stereo",44
"act",824
"tuned",126
"mucho",1
"attend",211
"oregon",141
"vista",110
"religion",449
"favor",282
"lessons",427
"recordings",150
"macbook",0
"egg",448
"wing",411
"looks",2833
"originally",570
"triple",168
"train",1182
"store",1097
"lasts",53
"netherlands",249
"dialogue",284
"keys",128
"feature",963
"bbc",16
"similarly",423
"father-in-law",50
"specialized",165
"dell",9
"probable",13
"schools",390
"tonight's",19
"pairs",257
"afternoon",776
"began",2705
"fingertips",15
"precisely",286
"attempting",27
"sweater",61
"nintendo",20
"communities",416
"july",2704
"flights",221
"spoon",118
"singapore",28
"fabric",813
"identity",864
"refer",155
"explained",563
"biography",287
"ebook",1
"canada",346
"lego",54
"planned",644
"author",1239
"hill",1940
"represented",1335
"prose",169
"ourselves",258
"flash",175
"nana",15
"folk",1828
"pic",3
"messages",236
"contributor",24
"mcdonalds",4
"grammys",3
"drum",188
"broadcast",141
"glimpse",387
"gathered",331
"normal",202
"national",3969
"2-car",0
"informal",161
"heh",0
"pop",1462
"nyc",520
"awww",0
"java",25
"creatures",714
"organization",513
"http",40
"souls",169
"august",715
"declaration",122
"sounds",787
"meets",4252
"audience",1086
"ferry",688
"robin",198
"ireland",197
"action",867
"ours",107
"faire",15
"anytime",51
"selection",1681
"head",3255
"reveal",620
"bf",6
"roommate",10
"everyone's",72
"wales",110
"collected",486
"assistance",87
"pupil",40
"whoo",3
"jeep",36
"players",692
"mambo",23
"reflecting",242
"reaches",224
"gym",125
"above",2961
"memoir",250
"made",13731
"largely",706
"starts",578
"presently",5
"gracias",0
"ship",775
"discuss",226
"spreading",107
"stadium",303
"reveals",516
"hundreds",853
"exceed",29
"yep",4
"features",1887
"match",470
"season",1481
"islanders",30
"academic",571
"flickr",0
"destined",69
"bay",1402
"fav",0
"exhibit",512
"fiddle",33
"justify",54
"body",2672
"space",5333
"similar",1205
"net",258
"allowed",472
"releases",48
"ships",450
"authorized",17
"including",8163
"bacon",380
"everything",2318
"gig",23
"taught",371
"mighty",77
"french",4033
"related",964
"writer",953
"heels",109
"world's",915
"convinced",147
"netflix",0
"mmmmm",0
"driven",299
"deeds",41
"job",924
"rocks",644
"proof",200
"potentially",116
"scene",2171
"looking",2633
"oooh",2
"inherent",95
"forum",185
"finds",637
"investor",34
"echoes",384
"cloth",403
"ok",12
"technique",721
"letter",508
"portfolio",78
"3d",0
"correspondence",89
"mba",1
"preparations",59
"custom",358
"thnx",0
"trends",149
"elevation",107
"member",1052
"regularly",314
"societies",99
"thx",7
"continental",338
"formation",152
"impression",523
"choose",427
"decided",919
"intention",107
"wallet",27
"tide",139
"diary",193
"approach",1119
"european",2120
"phoenix",166
"substantial",365
"pulse",213
"building",4829
"listen",253
"kings",313
"germany",848
"reservations",4098
"exports",11
"swinging",181
"wear",571
"processing",25
"echo",264
"larger",1260
"presidential",235
"reality",847
"awe",94
"movement",1301
"prom",16
"proper",262
"alternative",393
"submitted",51
"salmon",577
"business",1820
"obama",5
"men",2424
"chick",24
"jet",197
"geography",129
"knew",1045
"nation's",276
"ballet",595
"framework",96
"swift",55
"include",5962
"carpet",279
"visual",2347
"delicate",1030
"begins",1746
"consent",14
"image",3614
"frank",1553
"joyce",401
"player",499
"gather",158
"option",132
"equity",34
"translated",316
"skinny",111
"florence",344
"guy",503
"covered",1231
"i",22363
"directors",313
"vienna",334
"beer",540
"residential",358
"conclude",72
"missionary",46
"vine",59
"hah",1
"capital",454
"doubtless",24
"wholly",44
"views",1684
"citizen",100
"publishing",233
"diagram",90
"linux",1
"1970's",0
"constant",334
"washed",92
"generated",160
"group",4395
"viva",23
"stoked",5
"get",4354
"orlando",112
"devices",268
"shown",1707
"opens",1083
"runnin",1
"solid",621
"christianity",63
"aides",10
"bank",871
"umbrella",115
"toyota",110
"private",2361
"laboratory",144
"applies",116
"sends",117
"substantially",45
"raining",25
"historic",2381
"pants",225
"shorts",195
"chicks",38
"retirement",149
"collections",1411
"banks",249
"alternatives",59
"harvard",365
"forecast",41
"theatrical",539
"tribe",96
"boobs",0
"teen",55
"patterns",1181
"salon",394
"fields",1141
"chiefs",31
"chapters",137
"merchant",205
"vive",8
"hand",2722
"scores",261
"stanford",162
"doe",17
"mixture",308
"sensory",51
"alike",222
"talked",167
"feel",2186
"addition",1161
"lip",53
"naked",735
"retail",144
"modest",791
"establish",182
"notebook",207
"now",8834
"daughter-in-law",30
"mall",340
"yeah",34
"grew",769
"conception",75
"myth",327
"winter",1859
"permit",77
"blu-ray",0
"dolly",22
"letters",1060
"ratings",142
"featured",401
"exist",282
"hosting",0
"existence",331
"peak",429
"pass",703
"twenty",57
"brought",1538
"majority",198
"bun",53
"buyers",514
"strategic",73
"legacy",469
"replies",30
"illustrate",314
"grande",129
"puppet",734
"thousand",226
"considered",1037
"lolz",0
"dividend",1
"expect",593
"neighbors",401
"recording",265
"attributed",351
"symbols",631
"speak",586
"add",812
"nokia",11
"settlement",271
"pockets",105
"diaries",83
"seattle",251
"planes",343
"man",4561
"scenes",1716
"displayed",764
"fact",2009
"gin",46
"chillin",0
"angle",234
"personally",98
"results",1197
"both",6726
"co-op",38
"magazine",1088
"conclusions",55
"intensity",352
"admiral",29
"town",3227
"victoria",363
"railroad",434
"privacy",126
"airport",588
"city's",1319
"pro",92
"includes",6614
"producer",229
"poland",104
"allied",46
"coordinator",100
"keeps",462
"field",2109
"evidently",160
"deserves",285
"audio",327
"pun",36
"misty",127
"sustained",158
"philharmonic",89
"drivin",0
"researchers",52
"outlook",71
"demonstration",276
"entire",1126
"printed",818
"organism",34
"sovereignty",16
"scout",56
"weather",857
"scripture",15
"mary",1268
"mood",673
"lmaooo",0
"yeh",7
"october",732
"cyber",10
"sovereign",26
"distinguish",167
"chosen",588
"celeb",3
"applications",60
"speaking",388
"physical",890
"hip",290
"access",395
"primary",430
"mrs",1098
"sleigh",53
"adobe",46
"austria",173
"whole",1849
"sequence",288
"founder",534
"feedback",20
"twilight",254
"expanded",366
"flew",108
"architects",611
"leaders",246
"flex",13
"services",753
"2morrow",0
"club",3506
"credits",57
"diverse",449
"japan's",69
"barbie",57
"obtain",56
"president",2079
"equipment",534
"lens",401
"columbus",780
"balls",381
"contemporary",4931
"metro",317
"deeper",268
"country's",338
"wrapped",464
"front-page",11
"seal",158
"jennifer",330
"aim",173
"revelation",203
"bridge",1880
"brother-in-law",50
"frontier",132
"trained",356
"autonomy",32
"road",3446
"fourteen",24
"applied",457
"attitudes",136
"property",853
"nuts",170
"effort",705
"observations",150
"freeway",37
"adopted",226
"located",136
"position",473
"keep",1545
"dj",8
"phenomena",149
"survival",211
"connect",149
"boogie",46
"organizational",22
"chrome",93
"bear",670
"fifteen",30
"output",139
"engineering",222
"credit",573
"variations",308
"seat",634
"hotter",26
"pumping",31
"articles",561
"amounts",161
"leo",267
"constitutional",28
"liquid",153
"figures",3252
"productions",345
"nut",52
"sound",1582
"concentrated",254
"curve",130
"pc",10
"teens",91
"arrangement",414
"layout",90
"household",341
"newman",330
"brooks",192
"gum",102
"sand",605
"integration",52
"potter",230
"introduce",214
"thursday",947
"viewers",543
"props",322
"construct",103
"concentration",344
"lays",83
"programming",116
"landed",163
"theoretical",43
"canadian",333
"realize",358
"uk",32
"angeles",1315
"grammar",42
"absorption",50
"sample",186
"history",7778
"mexico",745
"ethnic",468
"shoe",145
"classes",384
"provisions",23
"telephone",721
"responses",137
"amount",380
"stages",278
"grain",173
"coming",988
"baseball",551
"matrix",32
"buck",81
"interpretation",225
"relating",194
"quartet",332
"curry",185
"lands",129
"puff",100
"oral",87
"producing",465
"benz",5
"her",23047
"examples",1488
"begun",395
"crossword",24
"gravity",164
"arena",178
"appear",1231
"checks",56
"really",2460
"conducting",59
"poster",301
"experimental",240
"ski",628
"dimensions",288
"desktop",23
"feelings",329
"circles",530
"shades",327
"showing",1317
"subtle",710
"blogs",3
"germans",110
"urban",1789
"suggestion",151
"element",339
"programme",0
"nationwide",80
"constructed",401
"being",4610
"decide",223
"prophet",88
"patents",9
"individuals",232
"descriptions",150
"tall",1074
"maryland",155
"escaped",137
"watching",554
"gets",933
"stored",82
"enter",476
"banking",63
"web",897
"chicago",1042
"hear",663
"colorado",162
"ooh",8
"wagon",100
"instruction",155
"rotation",58
"endowment",122
"pair",1467
"publisher",191
"quickly",725
"upper",1118
"path",639
"expressed",250
"royal",905
"montreal",118
"landing",226
"peoples",154
"diplomatic",61
"sane",26
"east",12412
"sister-in-law",54
"maine",465
"spanish",1198
"have",26122
"detail",803
"cow",176
"maker",300
"workin",0
"fig",45
"nashville",87
"involved",649
"hundred",292
"regarded",316
"mist",116
"jean",674
"many",10823
"becoming",429
"key",592
"outline",170
"diversity",341
"closer",539
"communications",115
"toronto",108
"irish",634
"homey",148
"tennessee",80
"woot",0
"sum",262
"hearing",162
"teen-agers",97
"ideology",74
"lived",1458
"connection",437
"philosophers",34
"bar",2168
"arising",26
"southwest",626
"owl",127
"apply",134
"movements",342
"opinion",123
"entered",277
"talks",752
"eatin",0
"emphasized",89
"come",4167
"7-9pm",0
"consistent",150
"realised",0
"investment",166
"blogging",0
"met",1871
"10pm",0
"continually",118
"obtaining",22
"appearance",491
"courses",835
"gradually",303
"headed",349
"quantity",83
"attention",1453
"mix",1149
"lmao",0
"determine",96
"climate",210
"model",1612
"pumped",39
"definition",231
"extended",526
"shaped",643
"sentiment",87
"mostly",2261
"outside",2099
"known",4450
"men's",234
"acquisition",241
"simultaneously",365
"root",229
"psychology",92
"impulse",235
"master's",122
"establishing",84
"gender",210
"behaviour",0
"provinces",46
"occupation",107
"maintaining",77
"paper",3506
"analysis",158
"6pm",0
"seated",402
"northeast",778
"manufacture",53
"roads",449
"tended",201
"pilots",43
"kentucky",135
"bean",223
"commonly",107
"vote",123
"group's",80
"reconstruction",144
"grove",473
"responsible",202
"dude",37
"podcast",25
"dimension",282
"pardon",15
"wind",674
"double",1079
"stock",539
"changing",630
"mouth",525
"spoke",201
"addressed",97
"brings",1058
"rubber",395
"interior",1144
"sales",927
"networks",112
"vivo",4
"director",3754
"hai",27
"god's",95
"ice",1307
"caffeine",14
"write",484
"becomes",913
"liberal",122
"rehearsal",59
"finding",469
"attitude",297
"accordingly",18
"perceive",43
"practice",472
"rapid",111
"sending",137
"description",255
"league",408
"belong",232
"crib",28
"entre",1
"yellow",1429
"involve",199
"thirty",72
"arch",681
"natives",41
"workers",505
"century",5127
"challenge",460
"attributes",117
"convince",55
"colleague",161
"founding",397
"flows",123
"ambassador",80
"anna",246
"record",970
"entering",176
"added",1752
"hottest",64
"annie",141
"hd",3
"workout",80
"pops",74
"intervals",72
"trying",1302
"uploaded",1
"lot",2954
"auction",1592
"fibers",28
"rural",569
"actions",155
"realized",500
"morality",90
"possibly",525
"various",1835
"egyptian",573
"society",4369
"plates",543
"sober",85
"characters",1255
"woo",21
"respond",143
"britain",499
"containing",215
"mare",16
"plasma",29
"texts",433
"volume",498
"lift",217
"contest",292
"ebay",111
"link",286
"featuring",2301
"frequent",271
"resident",259
"downtown",1600
"poker",55
"fitted",182
"aware",248
"defined",376
"passages",269
"total",496
"admission",14818
"additional",756
"drives",156
"shuttle",239
"march",3256
"amber",110
"vessel",216
"ahhhh",0
"movin",0
"having",1649
"rover",47
"momento",1
"optical",257
"newton",126
"components",174
"rollin",2
"carefully",935
"backup",34
"fed",122
"hosted",5
"yess",0
"inventory",204
"flashing",73
"wheel",333
"corresponding",30
"spatial",193
"printing",244
"afterwards",11
"mechanisms",19
"republic",277
"ginger",217
"essentially",278
"continuing",541
"facilities",84
"deeply",755
"payments",16
"rachel",278
"commission",356
"remix",16
"emotion",208
"wednesdays",3272
"products",454
"ps3",0
"things",4024
"staying",165
"major",3526
"whisper",41
"days",2790
"apparatus",42
"maintain",138
"historical",2711
"makeup",187
"preparing",116
"workshop",1635
"ladder",133
"thoroughly",251
"probability",15
"brands",74
"voice",938
"describes",378
"vital",386
"permitted",69
"chiefly",25
"just",8744
"motion",399
"privately",144
"jessica",210
"outfit",104
"episode",138
"manor",203
"tokyo",256
"shield",81
"pupils",55
"viewing",623
"functions",174
"makers",205
"do",6375
"species",639
"accord",22
"horny",1
"eastern",1424
"oooooh",0
"publication",200
"dimensional",45
"representing",336
"install",72
"discussing",80
"magnitude",19
"boston",1206
"interval",22
"perception",258
"slide",363
"city",11594
"greece",189
"ensemble",687
"race",1315
"lamp",243
"continue",650
"producers",106
"coach",157
"approaching",145
"referring",259
"lincoln",1415
"oxford",161
"manual",130
"selling",1029
"glass",3413
"handed",104
"everywhere",441
"diana",247
"experiment",174
"characteristic",191
"michelle",127
"preview",152
"sees",424
"supply",273
"supplied",214
"manuscript",311
"considerably",156
"lace",153
"name",2478
"transactions",41
"concentrate",170
"orientation",70
"spare",961
"deep",1477
"employee",61
"suitcase",75
"inclined",142
"awake",66
"prove",287
"calling",497
"quarters",283
"princeton",259
"endorsed",16
"thin",893
"showed",520
"everyday",595
"walkin",0
"catch",546
"estates",99
"manage",143
"settled",404
"responded",134
"mac",39
"chelsea",4766
"much",8568
"reach",623
"kept",848
"team's",41
"diplomacy",17
"presented",1831
"expected",765
"chile",74
"dragon",292
"todays",0
"challenges",187
"owners",942
"training",521
"booty",14
"nite",7
"newsstands",12
"entry",424
"given",2185
"fundamental",112
"details",908
"suits",315
"call",1799
"rio",100
"ninja",18
"observed",401
"warrior",170
"spokeswoman",162
"time",11070
"forth",436
"7pm",0
"serves",699
"treasury",98
"kinds",957
"wives",111
"screen",964
"swag",16
"gf",4
"situated",132
"cadillac",109
"symbolic",335
"i'm",1385
"wash",207
"powder",112
"project",2455
"cave",207
"mechanical",411
"identification",110
"shell",423
"involves",287
"structural",138
"sphere",182
"dvr",0
"stage",1338
"pose",295
"expanding",232
"midtown",639
"whiskey",44
"goldman",153
"canal",730
"races",414
"three",7887
"distinguishable",9
"plate",676
"rank",99
"happening",233
"alexander",955
"waking",68
"responsibility",92
"publications",151
"missouri",74
"towards",17
"satellite",109
"update",130
"pen",306
"registered",225
"quietly",489
"surrounds",75
"passenger",152
"detailed",646
"nod",109
"blend",523
"euro",10
"near",5219
"card",335
"wrap",142
"adding",552
"passengers",249
"philadelphia",978
"affiliation",31
"source",547
"spectrum",152
"persuade",87
"jewish",3442
"modification",8
"click",67
"3g",0
"translation",121
"taxi",150
"9pm",0
"signed",417
"marine",333
"channels",65
"hypothesis",5
"roles",364
"ears",226
"argentina",117
"seek",170
"knowin",0
"script",248
"uses",1046
"winds",226
"view",6771
"apt",141
"import",103
"with",101007
"ultimately",429
"move",1172
"funky",410
"individual",840
"kathryn",43
"implementation",6
"fella",5
"hears",33
"soil",119
"scope",207
"fifty",44
"immense",315
"flippin",9
"timber",49
"temperatures",105
"contains",395
"opinions",71
"employer",26
"demonstrated",152
"extremely",440
"appointed",161
"accumulation",87
"android",7
"sonic",43
"synthesis",50
"pocket",162
"superbowl",0
"roman",868
"elementary",112
"journal",440
"january",629
"feeling",1112
"discussion",671
"driver",289
"arrangements",548
"jackson",936
"become",2615
"raymond",199
"johnny",173
"watch",904
"michael",2576
"rolling",304
"streaming",46
"willow",74
"fill",498
"wendy",198
"thumb",81
"sippin",0
"yaa",2
"churches",368
"contain",190
"max",533
"master",1659
"hat",556
"migration",139
"1960's",0
"data",200
"prevented",25
"want",2358
"developer",200
"approximately",104
"wassup",0
"tonite",0
"whites",188
"written",1426
"noon",6606
"rankings",10
"walks",949
"biggie",4
"5pm",0
"hold",926
"vertical",522
"objective",52
"feat",97
"attribute",39
"grade",106
"multiple",505
"disc",89
"bunch",156
"observer",89
"rally",66
"placing",144
"dozens",714
"atm",24
"identical",265
"banner",102
"xo",5
"northwest",1033
"engine",408
"thickness",23
"earliest",667
"reforms",27
"running",994
"manhattan",13988
"fried",629
"regular",401
"mild",188
"mmm",2
"paragraph",16
"correlation",4
"gal",37
"yonder",17
"dusk",262
"determining",26
"mechanism",47
"jungle",271
"keepin",0
"hindu",174
"trustee",201
"#jobs",0
"seeks",60
"often",4943
"jill",113
"suggests",1437
"emerged",333
"appears",1039
"moment",1531
"amongst",9
"moves",557
"program",2145
"clinton",2012
"logo",120
"southeast",833
"managed",273
"salt",372
"location",626
"graham",407
"degrees",334
"west",19199
"mississippi",149
"be",33882
"angles",222
"publishers",83
"button",121
"announce",83
"climb",292
"mars",94
"sitting",784
"broadcasting",61
"resume",63
"bond",217
"tot",4
"grounds",1267
"laude",4
"gaga",2
"physiological",13
"spoken",140
"sydney",52
"perspectives",157
"response",409
"machines",387
"usb",1
"fort",975
"speaks",259
"formula",176
"direct",442
"emphasis",522
"mission",435
"bars",587
"countries",407
"role",1173
"speaker",76
"getting",1287
"avenue",19715
"permanent",1632
"greenwich",2553
"publicity",155
"grasp",190
"affiliate",25
"organs",98
"nearby",1357
"merchants",165
"playoff",8
"pursue",169
"civic",214
"nuevo",37
"cent",34
"benjamin",369
"associated",1075
"stimulus",10
"footage",50
"database",34
"portland",243
"enterprises",53
"foreign",424
"character",1171
"marching",107
"cabinet",326
"exchange",511
"moses",229
"saddle",116
"occurring",30
"evident",511
"samples",167
"vow",8
"thrust",137
"conversion",71
"tail",222
"foundation",1288
"tongues",77
"leopard",39
"compete",216
"association",1071
"served",2395
"absorbed",245
"sandy",202
"concluded",62
"residents",964
"tower",801
"coverage",61
"practices",171
"customer",94
"alexandra",84
"chose",322
"several",4943
"manufacturing",101
"roots",634
"blue",3580
"rugged",153
"cup",373
"ham",166
"stretch",503
"casa",51
"yard",271
"priority",50
"claus",61
"collect",238
"regard",177
"early",8148
"reap",6
"mane",43
"upstairs",422
"louisiana",103
"gps",1
"#travel",0
"groups",1094
"sol",328
"describe",259
"electric",474
"conclusion",146
"digest",49
"silkk",0
"members",5252
"cents",410
"tenure",43
"people's",326
"explains",331
"continues",1125
"auto",246
"molecules",16
"sidney",165
"sign",1011
"exchanges",62
"drew",492
"adequate",39
"timing",121
"usually",1448
"among",6434
"prepare",144
"drawn",1337
"wrapping",76
"british",2209
"african",2555
"entrance",1070
"shareholders",6
"indiana",116
"occupy",167
"oooo",1
"8pm",0
"playoffs",23
"glove",78
"parkway",1282
"intense",686
"aspect",304
"rode",90
"roll",449
"seven",1456
"developmental",10
"sake",234
"discussions",244
"21st",0
"follow",742
"passed",585
"son-in-law",38
"bold",412
"obama's",1
"indie",16
"phillips",624
"verse",108
"immediately",399
"influenced",555
"equations",24
"structures",633
"consisting",234
"height",288
"examined",99
"mathematics",44
"hum",51
"organisation",0
"drinkin",0
"realm",307
"remarked",62
"phases",87
"clown",210
"mami",2
"doorway",117
"involvement",203
"editor",456
"combo",34
"kathleen",298
"dive",111
"ac",43
"night's",91
"mtv",21
"portions",204
"commons",60
"cognitive",13
"layer",251
"chester",105
"wholesalers",4
"alaska",162
"competition",483
"amanda",70
"use",3005
"rangers",173
"guess",251
"evidence",696
"soy",110
"speakers",169
"gucci",16
"escape",408
"oriented",59
"techniques",613
"rainy",72
"senior",834
"probably",1819
"hamilton",597
"means",1575
"followers",100
"tee",39
"trend",238
"states",3606
"ricky",70
"charger",19
"elite",250
"streets",4102
"obvious",633
"vast",810
"serving",401
"financing",63
"holding",875
"sheets",728
"businesses",191
"circular",302
"designated",126
"presidents",104
"purposes",152
"influence",965
"tends",312
"importa",0
"expects",102
"2day",0
"upload",0
"handful",385
"every",4628
"bag",445
"mystery",576
"wrote",1667
"pace",544
"heads",1030
"flown",51
"inning",17
"cable",139
"recommend",109
"kit",80
"pennsylvania",494
"entitled",65
"chinese",3415
"civilians",40
"spin",278
"lit",37
"bra",25
"tokio",2
"provision",4
"employees",156
"venture",219
"rang",25
"civilian",40
"symbol",502
"heights",2202
"southern",1145
"veterans",285
"1950's",0
"genes",35
"construction",1076
"closely",479
"asterisk",3
"secular",204
"owned",1036
"lungs",47
"measuring",130
"intentions",89
"peripheral",27
"origin",230
"twentieth",4
"hydrogen",13
"around",7172
"organisms",28
"ya'll",1
"catching",126
"reply",33
"pitch",199
"status",559
"proportion",80
"leg",351
"sidewalk",249
"media",1017
"cycle",253
"poll",20
"they",27520
"microsoft",46
"assistant",393
"espn",4
"tub",171
"snowed",7
"appeal",737
"pages",1725
"airline",55
"fry",66
