word,count
"righteous",18
"awareness",261
"philosophical",85
"lion",115
"copper",216
"blonde",225
"trade",1465
"steady",272
"tomorrow",858
"venus",73
"fishing",230
"eagle",163
"swiss",262
"buyer",319
"tune",211
"riding",489
"fri",5
"initiated",64
"she",54417
"spice",170
"transformed",287
"tiger",169
"survey",486
"expression",348
"wireless",103
"burger",90
"nomination",119
"safety",1084
"balance",432
"yea",7
"80s",0
"ate",236
"walking",966
"clearly",845
"www",1249
"experiments",111
"atlantic",349
"miami",685
"resolution",147
"certificate",121
"mineral",54
"land",681
"established",860
"aha",13
"midnight",628
"king",1619
"chief",2555
"draws",255
"cultural",1055
"chances",391
"profound",153
"sight",440
"preference",131
"beds",279
"polish",322
"pacific",306
"automobile",275
"enable",66
"wed",75
"readers",663
"minds",310
"premium",246
"mellow",71
"fiction",245
"turkey",286
"applying",152
"south",2967
"dictionary",75
"christ",123
"especially",2447
"included",1930
"boys",1107
"eagles",35
"interactions",27
"engaged",322
"grocery",160
"sausage",149
"narrative",94
"lemon",513
"afford",574
"planning",990
"people",20249
"crop",294
"bands",547
"railway",29
"my",23286
"transportation",400
"own",7550
"houses",1285
"hubby",4
"hotel",2914
"rocked",28
"cds",8
"yacht",252
"downloads",9
"woods",333
"providing",373
"wheels",409
"allowing",247
"livin",0
"principles",116
"granted",261
"ride",761
"strategies",137
"restore",131
"debut",651
"updates",38
"tonight",799
"conscious",135
"believing",77
"continuous",62
"places",1439
"basketball",435
"mutual",236
"amsterdam",247
"browser",22
"seed",1087
"chemistry",145
"guests",2999
"launches",4
"respectively",98
"sheep",164
"huge",1037
"offered",1695
"arrived",1394
"persons",79
"adult",639
"cathedral",225
"twin",332
"generate",124
"asleep",109
"elizabeth",1088
"cd",490
"rock",1767
"successive",25
"sony",250
"shirts",1651
"yahoo",48
"arises",50
"vagina",17
"dividends",57
"eye",1524
"jumping",149
"aviation",59
"up",22551
"cricket",51
"thousands",829
"strongly",210
"trail",241
"models",3070
"combination",662
"cheek",129
"recovering",90
"temple",339
"plan",1367
"kindle",2
"drinking",705
"mend",19
"receives",155
"keyboard",90
"nursing",286
"funds",698
"proceeding",31
"patiently",66
"very",8150
"consideration",191
"outcomes",21
"maps",183
"wii",0
"digital",321
"destiny",52
"studied",452
"theme",1003
"treasurer",67
"voted",195
"boulevard",433
"profession",225
"focus",1111
"robot",57
"investing",120
"garlic",451
"proceeded",104
"traditional",1555
"networking",163
"eat-in",12
"everyone",2962
"masters",144
"leaf",359
"snowing",14
"ensure",71
"face",2488
"v-day",4
"study",1361
"quicker",40
"writings",60
"chapels",16
"university's",593
"event",2730
"exclusively",218
"males",51
"toward",1658
"knows",1346
"dish",340
"waving",118
"senses",94
"window",967
"november",723
"nurses",98
"shade",457
"challenging",184
"justification",31
"citizens",270
"yay",6
"security",909
"open",4010
"comprehend",18
"chili",174
"life's",107
"info",22
"trinity",98
"check",1272
"romans",22
"fab",32
"enters",69
"markets",499
"know",7486
"launched",88
"shoulders",788
"start",2595
"essence",205
"herself",1640
"elected",280
"electricity",145
"nike",188
"springfield",57
"brazil",167
"nearer",14
"extending",79
"beers",141
"bentley",129
"karaoke",89
"madame",96
"forthcoming",106
"mirrors",245
"investments",137
"precise",191
"soap",353
"collection",6155
"cattle",49
"aah",2
"release",584
"telecommunications",68
"practically",255
"tomorrow's",34
"readily",161
"western",594
"keeping",861
"woof",13
"acknowledged",347
"increasingly",692
"guide",801
"forward",754
"customers",2328
"moments",458
"preserved",86
"oscar",807
"owner",2167
"roam",37
"throne",78
"centuries",206
"elvis",198
"greek",415
"boat",503
"recognized",330
"negotiate",62
"california",1688
"acquainted",46
"ma",173
"suggestions",180
"crops",135
"tourists",340
"belief",213
"legit",6
"audiences",323
"ball",1364
"significance",102
"cheaper",215
"introduction",294
"alright",1
"ups",48
"velocity",18
"our",7480
"neighborhoods",169
"significantly",173
"votes",87
"recognize",388
"instant",328
"specialist",239
"tempo",43
"reached",862
"oven",231
"vehicle",494
"bff",0
"integrated",102
"drive",1350
"clue",143
"contact",442
"help",3393
"message",1182
"housing",502
"freelance",258
"coat",1934
"consensus",105
"deserved",68
"ahead",733
"rider",104
"numerous",289
"validity",26
"choir",110
"facebook",33
"boots",1107
"grown",990
"superior",235
"picked",710
"shows",3843
"neighbor",222
"dawning",10
"latest",1535
"outlets",200
"shoes",2517
"magazines",1238
"dimes",46
"hey",386
"theories",85
"attachment",52
"shells",157
"legs",787
"nation",567
"goodman",990
"created",1634
"influences",154
"towns",196
"bueno",0
"brazilian",220
"updated",201
"1970s",0
"gaze",116
"adults",832
"starring",306
"flight",615
"peanut",113
"composed",146
"respective",40
"composition",100
"couch",266
"quantities",89
"reflection",152
"fluid",156
"membership",401
"see",6916
"host",1272
"equal",417
"servings",261
"landmark",221
"liverpool",30
"associations",150
"muscle",173
"advocacy",169
"large",2938
"slim",479
"talk",2404
"wood",814
"sports",1542
"certain",1675
"facts",141
"overseas",146
"photoshop",7
"leads",324
"straight",1037
"harbor",415
"icon",229
"racing",274
"certainly",1240
"instruments",177
"preparation",170
"bella",66
"combinations",253
"creek",105
"distinct",168
"representation",55
"historian",237
"personal",2185
"fave",2
"acting",517
"solving",23
"purpose",423
"bass",330
"bringing",462
"groove",59
"accompanying",138
"sofa",183
"replied",391
"geographical",23
"transport",108
"perspective",234
"approaches",168
"words",1508
"contributed",228
"choices",521
"fund",1326
"installed",289
"hint",215
"skirt",2151
"washington",2937
"feliz",11
"campus",1479
"acquired",343
"prospective",183
"supplies",305
"furniture",828
"prevention",151
"expand",255
"1960s",0
"xp",17
"climbing",221
"express",647
"america's",361
"vocal",114
"academy",873
"sauce",934
"visible",416
"points",902
"signing",184
"numbers",1003
"professor",2130
"purple",746
"beginning",1301
"bridges",129
"casino",202
"mind",2043
"kitchen",1021
"alumni",308
"tops",1008
"prospects",105
"union",1208
"melbourne",18
"exact",180
"interactive",114
"hair",3710
"folks",175
"voting",91
"considerations",65
"xoxo",6
"pregnancy",172
"japanese",1268
"vibe",181
"content",385
"relate",175
"celebrity",1278
"presence",563
"essential",383
"porch",123
"production",1140
"acres",214
"teams",478
"writes",690
"sophisticated",746
"fixed",199
"retire",134
"christians",44
"quick",690
"simple",1855
"inn",323
"blog",196
"programs",1862
"male",1203
"1980's",0
"creates",278
"totally",584
"unwind",24
"try",2340
"fund-raising",349
"developing",408
"delivery",339
"newspapers",413
"native",843
"seventeenth",2
"amen",15
"will",36276
"engineers",124
"beings",85
"monetary",47
"float",118
"cards",1205
"objectives",10
"download",43
"colored",481
"rare",874
"jam",161
"pub",185
"walk",1319
"windows",960
"basket",204
"carriage",110
"eggs",559
"wondering",238
"records",802
"aircraft",74
"doll",295
"fridge",19
"concepts",116
"nearest",77
"rains",69
"metals",58
"archives",119
"integral",79
"beans",374
"beliefs",72
"heating",154
"allow",815
"cambridge",182
"brook",124
"network",814
"fireplace",119
"participants",326
"service",3342
"started",3360
"opened",2387
"continent",67
"sites",653
"extend",278
"biggest",730
"conscience",89
"olive",559
"crimson",84
"automatic",476
"principle",99
"today's",605
"avatar",20
"bien",6
"jenny",148
"attending",413
"likewise",82
"successor",101
"stores",4438
"japan",706
"brew",46
"1990's",0
"eighteenth",1
"global",532
"surviving",108
"adapted",304
"applicable",24
"virgin",190
"king's",111
"glance",145
"walked",794
"lmfao",0
"concentrations",24
"lawn",766
"nations",671
"indeed",1017
"exactly",1048
"find",4437
"hands",1359
"finale",126
"survive",382
"mega",12
"fixing",54
"automatically",223
"result",1148
"owns",889
"sponsor",216
"sights",89
"meaning",551
"ha",28
"lighting",453
"alliance",196
"make",9588
"itunes",15
"pilot",222
"stereo",205
"act",1046
"tuned",94
"mucho",4
"attend",774
"oregon",162
"vista",57
"religion",264
"favor",586
"lessons",348
"recordings",90
"macbook",0
"egg",337
"wing",159
"looks",2671
"originally",409
"triple",149
"train",620
"store",5100
"lasts",107
"netherlands",145
"dialogue",142
"keys",194
"feature",822
"bbc",83
"similarly",273
"father-in-law",33
"specialized",162
"dell",49
"probable",21
"schools",1146
"tonight's",49
"pairs",436
"afternoon",998
"began",3578
"fingertips",37
"precisely",240
"attempting",93
"sweater",972
"nintendo",19
"communities",209
"july",1644
"flights",265
"spoon",131
"singapore",73
"fabric",1416
"identity",380
"refer",174
"explained",1589
"biography",200
"ebook",0
"canada",408
"lego",15
"planned",847
"author",1810
"hill",964
"represented",409
"prose",67
"ourselves",345
"flash",694
"nana",8
"folk",309
"pic",3
"messages",510
"contributor",51
"mcdonalds",1
"grammys",31
"drum",87
"broadcast",457
"glimpse",137
"gathered",554
"normal",649
"national",3879
"2-car",0
"informal",250
"heh",0
"pop",993
"nyc",103
"awww",4
"java",15
"creatures",153
"organization",1794
"http",34
"souls",121
"august",875
"declaration",52
"sounds",644
"meets",294
"audience",1777
"ferry",157
"robin",297
"ireland",208
"action",1094
"ours",122
"faire",8
"anytime",101
"selection",513
"head",2784
"reveal",320
"bf",320
"roommate",117
"everyone's",235
"wales",289
"collected",331
"assistance",206
"pupil",39
"whoo",1
"jeep",101
"players",1291
"mambo",39
"reflecting",141
"reaches",171
"gym",450
"above",1707
"memoir",262
"made",10686
"largely",515
"starts",548
"presently",14
"gracias",0
"ship",301
"discuss",501
"spreading",177
"stadium",214
"reveals",79
"hundreds",724
"exceed",72
"yep",8
"features",1045
"match",878
"season",4054
"islanders",30
"academic",469
"flickr",3
"destined",100
"bay",586
"fav",0
"exhibit",307
"fiddle",27
"justify",78
"body",2465
"space",2205
"similar",1357
"net",293
"allowed",825
"releases",75
"ships",119
"authorized",72
"including",4728
"bacon",302
"everything",2835
"gig",95
"taught",578
"mighty",79
"french",2691
"related",376
"writer",1686
"heels",757
"world's",637
"convinced",299
"netflix",8
"mmmmm",1
"driven",328
"deeds",40
"job",2625
"rocks",213
"proof",271
"potentially",149
"scene",1770
"looking",3157
"oooh",18
"inherent",76
"forum",208
"finds",467
"investor",140
"echoes",61
"cloth",348
"ok",18
"technique",312
"letter",831
"portfolio",163
"3d",0
"correspondence",56
"mba",1
"preparations",67
"custom",448
"thnx",0
"trends",619
"elevation",13
"member",1664
"regularly",493
"societies",95
"thx",3
"continental",171
"formation",134
"impression",298
"choose",884
"decided",1861
"intention",164
"wallet",136
"tide",84
"diary",194
"approach",948
"european",1098
"phoenix",165
"substantial",219
"pulse",1924
"building",2144
"listen",445
"kings",125
"germany",430
"reservations",359
"exports",35
"swinging",158
"wear",5269
"processing",140
"echo",111
"larger",755
"presidential",401
"reality",883
"awe",67
"movement",817
"prom",135
"proper",428
"alternative",791
"submitted",125
"salmon",525
"business",6733
"obama",7
"men",6167
"chick",111
"jet",364
"geography",48
"knew",1844
"nation's",383
"ballet",684
"framework",33
"swift",70
"include",3459
"carpet",362
"visual",333
"delicate",450
"begins",1140
"consent",52
"image",1647
"frank",915
"joyce",193
"player",889
"gather",253
"option",357
"equity",194
"translated",153
"skinny",378
"florence",204
"guy",1414
"covered",1105
"i",73638
"directors",432
"vienna",115
"beer",699
"residential",202
"conclude",66
"missionary",29
"vine",184
"hah",5
"capital",512
"doubtless",15
"wholly",44
"views",398
"citizen",176
"publishing",565
"diagram",124
"linux",0
"1970's",0
"constant",303
"washed",226
"generated",146
"group",5235
"viva",15
"stoked",13
"get",11146
"orlando",114
"devices",299
"shown",1579
"opens",484
"runnin",0
"solid",534
"christianity",25
"aides",67
"bank",1307
"umbrella",208
"toyota",215
"private",2470
"laboratory",264
"applies",139
"sends",196
"substantially",69
"raining",39
"historic",437
"pants",3562
"shorts",1022
"chicks",43
"retirement",324
"collections",1997
"banks",521
"alternatives",168
"harvard",749
"forecast",100
"theatrical",280
"tribe",122
"boobs",6
"teen",160
"patterns",864
"salon",793
"fields",467
"chiefs",47
"chapters",90
"merchant",149
"vive",15
"hand",2764
"scores",291
"stanford",232
"doe",25
"mixture",425
"sensory",27
"alike",206
"talked",579
"feel",4063
"addition",1196
"lip",290
"naked",401
"retail",1128
"modest",434
"establish",311
"notebook",96
"now",15125
"daughter-in-law",51
"mall",335
"yeah",267
"grew",1136
"conception",22
"myth",103
"winter",2220
"permit",183
"blu-ray",0
"dolly",67
"letters",785
"ratings",324
"featured",574
"exist",300
"hosting",16
"existence",186
"peak",301
"pass",663
"twenty",98
"brought",1846
"majority",434
"bun",26
"buyers",723
"strategic",89
"legacy",167
"replies",40
"illustrate",76
"grande",58
"puppet",47
"thousand",259
"considered",1274
"lolz",0
"dividend",58
"expect",978
"neighbors",387
"recording",340
"attributed",133
"symbols",210
"speak",979
"add",1682
"nokia",31
"settlement",282
"pockets",469
"diaries",79
"seattle",278
"planes",127
"man",4543
"scenes",453
"displayed",405
"fact",2796
"gin",216
"chillin",0
"angle",199
"personally",227
"results",707
"both",6083
"co-op",160
"magazine",3811
"conclusions",44
"intensity",127
"admiral",16
"town",2343
"victoria",236
"railroad",130
"privacy",305
"airport",464
"city's",851
"pro",209
"includes",1833
"producer",1245
"poland",149
"allied",52
"coordinator",186
"keeps",648
"field",1240
"evidently",68
"deserves",98
"audio",133
"pun",24
"misty",29
"sustained",58
"philharmonic",174
"drivin",0
"researchers",233
"outlook",74
"demonstration",107
"entire",956
"printed",782
"organism",5
"sovereignty",11
"scout",102
"weather",988
"scripture",8
"mary",1163
"mood",744
"lmaooo",0
"yeh",3
"october",904
"cyber",22
"sovereign",12
"distinguish",89
"chosen",596
"celeb",2
"applications",203
"speaking",653
"physical",507
"hip",883
"access",567
"primary",330
"mrs",5061
"sleigh",22
"adobe",25
"austria",99
"whole",1989
"sequence",73
"founder",943
"feedback",64
"twilight",50
"expanded",254
"flew",243
"architects",193
"leaders",510
"flex",52
"services",1992
"2morrow",0
"club",5289
"credits",224
"diverse",236
"japan's",40
"barbie",190
"obtain",235
"president",7751
"equipment",835
"lens",682
"columbus",340
"balls",297
"contemporary",887
"metro",68
"deeper",184
"country's",261
"wrapped",540
"front-page",25
"seal",163
"jennifer",759
"aim",172
"revelation",50
"bridge",1082
"brother-in-law",44
"frontier",110
"trained",329
"autonomy",19
"road",1479
"fourteen",17
"applied",447
"attitudes",151
"property",614
"nuts",224
"effort",903
"observations",51
"freeway",48
"adopted",398
"located",164
"position",1111
"keep",3688
"dj",59
"phenomena",18
"survival",228
"connect",114
"boogie",54
"organizational",38
"chrome",102
"bear",630
"fifteen",61
"output",76
"engineering",307
"credit",1121
"variations",277
"seat",1077
"hotter",49
"pumping",66
"articles",399
"amounts",206
"leo",147
"constitutional",65
"liquid",302
"figures",869
"productions",216
"nut",67
"sound",1335
"concentrated",127
"curve",133
"pc",40
"teens",121
"arrangement",216
"layout",63
"household",417
"newman",196
"brooks",398
"gum",204
"sand",390
"integration",32
"potter",107
"introduce",425
"thursday",2179
"viewers",396
"props",91
"construct",46
"concentration",151
"lays",37
"programming",178
"landed",219
"theoretical",50
"canadian",270
"realize",578
"uk",27
"angeles",2804
"grammar",42
"absorption",15
"sample",315
"history",2453
"mexico",389
"ethnic",280
"shoe",890
"classes",787
"provisions",41
"telephone",1445
"responses",124
"amount",921
"stages",165
"grain",131
"coming",1917
"baseball",569
"matrix",50
"buck",121
"interpretation",135
"relating",63
"quartet",122
"curry",119
"lands",69
"puff",119
"oral",140
"producing",376
"benz",5
"her",43693
"examples",230
"begun",505
"crossword",18
"gravity",94
"arena",210
"appear",1212
"checks",384
"really",5391
"conducting",124
"poster",146
"experimental",159
"ski",464
"dimensions",94
"desktop",37
"feelings",386
"circles",304
"shades",582
"showing",1372
"subtle",399
"blogs",103
"germans",51
"urban",952
"suggestion",170
"element",305
"programme",0
"nationwide",336
"constructed",158
"being",7973
"decide",442
"prophet",27
"patents",26
"individuals",283
"descriptions",87
"tall",854
"maryland",217
"escaped",102
"watching",880
"gets",1396
"stored",184
"enter",385
"banking",251
"web",1306
"chicago",989
"hear",1151
"colorado",214
"ooh",23
"wagon",186
"instruction",172
"rotation",35
"endowment",131
"pair",1578
"publisher",706
"quickly",1168
"upper",1337
"path",412
"expressed",330
"royal",800
"montreal",96
"landing",140
"peoples",25
"diplomatic",76
"sane",23
"east",4887
"sister-in-law",56
"maine",190
"spanish",518
"have",47923
"detail",392
"cow",109
"maker",455
"workin",0
"fig",62
"nashville",98
"involved",1160
"hundred",421
"regarded",156
"mist",78
"jean",620
"many",13472
"becoming",849
"key",788
"outline",62
"diversity",194
"closer",445
"communications",488
"toronto",186
"irish",292
"homey",81
"tennessee",107
"woot",0
"sum",242
"hearing",439
"teen-agers",348
"ideology",23
"lived",1046
"connection",446
"philosophers",12
"bar",3061
"arising",17
"southwest",130
"owl",44
"apply",430
"movements",121
"opinion",361
"entered",508
"talks",292
"eatin",0
"emphasized",135
"come",6233
"7-9pm",0
"consistent",133
"realised",0
"investment",816
"blogging",30
"met",1871
"10pm",0
"continually",53
"obtaining",66
"appearance",793
"courses",622
"gradually",181
"headed",611
"quantity",70
"attention",1776
"mix",1071
"lmao",0
"determine",258
"climate",276
"model",2595
"pumped",57
"definition",196
"extended",333
"shaped",400
"sentiment",121
"mostly",1143
"outside",2115
"known",3772
"men's",2509
"acquisition",51
"simultaneously",149
"root",430
"psychology",301
"impulse",143
"master's",210
"establishing",124
"gender",202
"behaviour",0
"provinces",21
"occupation",77
"maintaining",134
"paper",1522
"analysis",242
"6pm",0
"seated",423
"northeast",226
"manufacture",82
"roads",176
"tended",160
"pilots",39
"kentucky",126
"bean",237
"commonly",187
"vote",350
"group's",264
"reconstruction",35
"grove",162
"responsible",462
"dude",79
"podcast",0
"dimension",92
"pardon",13
"wind",562
"double",913
"stock",1170
"changing",686
"mouth",500
"spoke",558
"addressed",172
"brings",504
"rubber",417
"interior",679
"sales",2815
"networks",203
"vivo",4
"director",5915
"hai",11
"god's",88
"ice",1052
"caffeine",58
"write",1204
"becomes",671
"liberal",269
"rehearsal",154
"finding",828
"attitude",646
"accordingly",96
"perceive",55
"practice",842
"rapid",119
"sending",401
"description",206
"league",729
"belong",225
"crib",61
"entre",0
"yellow",1483
"involve",167
"thirty",61
"arch",99
"natives",51
"workers",671
"century",1355
"challenge",598
"attributes",107
"convince",104
"colleague",207
"founding",171
"flows",42
"ambassador",316
"anna",671
"record",1141
"entering",221
"added",4362
"hottest",179
"annie",137
"hd",0
"workout",132
"pops",114
"intervals",40
"trying",2544
"uploaded",1
"lot",5223
"auction",1448
"fibers",109
"rural",200
"actions",175
"realized",647
"morality",31
"possibly",411
"various",867
"egyptian",91
"society",2446
"plates",334
"sober",176
"characters",707
"woo",42
"respond",310
"britain",488
"containing",198
"mare",11
"plasma",39
"texts",30
"volume",422
"lift",302
"contest",311
"ebay",176
"link",241
"featuring",518
"frequent",360
"resident",340
"downtown",1203
"poker",137
"fitted",539
"aware",553
"defined",245
"passages",59
"total",853
"admission",638
"additional",458
"drives",226
"shuttle",118
"march",1880
"amber",126
"vessel",55
"ahhhh",0
"movin",0
"having",3445
"rover",73
"momento",0
"optical",92
"newton",144
"components",111
"rollin",5
"carefully",502
"backup",54
"fed",240
"hosted",18
"yess",0
"inventory",172
"flashing",114
"wheel",363
"corresponding",20
"spatial",12
"printing",241
"afterwards",30
"mechanisms",24
"republic",318
"ginger",378
"essentially",267
"continuing",286
"facilities",125
"deeply",420
"payments",188
"rachel",173
"commission",657
"remix",25
"emotion",112
"wednesdays",47
"products",2279
"ps3",0
"things",5249
"staying",364
"major",2581
"whisper",63
"days",4933
"apparatus",18
"maintain",415
"historical",398
"makeup",1017
"preparing",330
"workshop",232
"ladder",113
"thoroughly",220
"probability",15
"brands",453
"voice",1213
"describes",411
"vital",166
"permitted",147
"chiefly",29
"just",15576
"motion",285
"privately",145
"jessica",282
"outfit",658
"episode",357
"manor",117
"tokyo",320
"shield",97
"pupils",40
"viewing",217
"functions",190
"makers",641
"do",15040
"species",762
"accord",93
"horny",6
"eastern",489
"oooooh",0
"publication",583
"dimensional",3
"representing",225
"install",125
"discussing",210
"magnitude",20
"boston",1104
"interval",13
"perception",158
"slide",287
"city",6776
"greece",158
"ensemble",234
"race",645
"lamp",104
"continue",1161
"producers",448
"coach",455
"approaching",148
"referring",818
"lincoln",738
"oxford",242
"manual",268
"selling",1567
"glass",1589
"handed",291
"everywhere",652
"diana",472
"experiment",238
"characteristic",101
"michelle",184
"preview",495
"sees",543
"supply",615
"supplied",154
"manuscript",90
"considerably",181
"lace",1010
"name",5033
"transactions",79
"concentrate",179
"orientation",125
"spare",278
"deep",1191
"employee",256
"suitcase",95
"inclined",124
"awake",83
"prove",390
"calling",811
"quarters",199
"princeton",334
"endorsed",71
"thin",723
"showed",2087
"everyday",227
"walkin",0
"catch",474
"estates",74
"manage",256
"settled",384
"responded",340
"mac",98
"chelsea",728
"much",9023
"reach",857
"kept",1401
"team's",82
"diplomacy",34
"presented",1069
"expected",1482
"chile",40
"dragon",99
"todays",0
"challenges",178
"owners",1178
"training",829
"booty",41
"nite",28
"newsstands",77
"entry",413
"given",3009
"fundamental",91
"details",955
"suits",3018
"call",3399
"rio",114
"ninja",32
"observed",335
"warrior",50
"spokeswoman",757
"time",15503
"forth",312
"7pm",0
"serves",466
"treasury",212
"kinds",613
"wives",364
"screen",810
"swag",12
"gf",82
"situated",82
"cadillac",123
"symbolic",114
"i'm",7290
"wash",411
"powder",268
"project",1214
"cave",50
"mechanical",182
"identification",151
"shell",238
"involves",257
"structural",38
"sphere",34
"dvr",0
"stage",1638
"pose",262
"expanding",200
"midtown",398
"whiskey",128
"goldman",188
"canal",170
"races",153
"three",8190
"distinguishable",10
"plate",443
"rank",151
"happening",398
"alexander",614
"waking",57
"responsibility",367
"publications",300
"missouri",71
"towards",36
"satellite",95
"update",125
"pen",276
"registered",185
"quietly",354
"surrounds",34
"passenger",212
"detailed",202
"nod",150
"blend",314
"euro",66
"near",2336
"card",1194
"wrap",554
"adding",1327
"passengers",345
"philadelphia",581
"affiliation",34
"source",613
"spectrum",173
"persuade",102
"jewish",962
"modification",23
"click",165
"3g",0
"translation",105
"taxi",232
"9pm",0
"signed",648
"marine",134
"channels",103
"hypothesis",10
"roles",364
"ears",292
"argentina",75
"seek",386
"knowin",0
"script",241
"uses",925
"winds",202
"view",1939
"apt",144
"import",105
"with",100116
"ultimately",300
"move",1943
"funky",148
"individual",773
"kathryn",80
"implementation",3
"fella",5
"hears",68
"soil",1282
"scope",97
"fifty",68
"immense",61
"flippin",0
"timber",54
"temperatures",281
"contains",325
"opinions",158
"employer",127
"demonstrated",159
"extremely",453
"appointed",197
"accumulation",19
"android",1
"sonic",35
"synthesis",12
"pocket",481
"superbowl",1
"roman",426
"elementary",170
"journal",467
"january",1019
"feeling",1458
"discussion",373
"driver",463
"arrangements",284
"jackson",628
"become",4402
"raymond",132
"johnny",215
"watch",1439
"michael",2422
"rolling",467
"streaming",34
"willow",69
"fill",683
"wendy",228
"thumb",136
"sippin",0
"yaa",0
"churches",127
"contain",273
"max",367
"master",728
"hat",935
"migration",39
"1960's",0
"data",567
"prevented",75
"want",8489
"developer",181
"approximately",110
"wassup",1
"tonite",1
"whites",170
"written",1288
"noon",525
"rankings",31
"walks",247
"biggie",8
"5pm",0
"hold",1998
"vertical",113
"objective",93
"feat",76
"attribute",59
"grade",271
"multiple",315
"disc",100
"bunch",286
"observer",141
"rally",134
"placing",141
"dozens",478
"atm",5
"identical",180
"banner",90
"xo",7
"northwest",144
"engine",548
"thickness",35
"earliest",120
"reforms",7
"running",1212
"manhattan",4944
"fried",278
"regular",1075
"mild",201
"mmm",6
"paragraph",39
"correlation",36
"gal",57
"yonder",6
"dusk",87
"determining",54
"mechanism",64
"jungle",142
"keepin",0
"hindu",30
"trustee",127
"#jobs",0
"seeks",134
"often",5358
"jill",250
"suggests",545
"emerged",378
"appears",733
"moment",1988
"amongst",17
"moves",399
"program",3183
"clinton",854
"logo",366
"southeast",80
"managed",529
"salt",584
"location",534
"graham",306
"degrees",610
"west",5189
"mississippi",145
"be",56540
"angles",81
"publishers",268
"button",428
"announce",151
"climb",201
"mars",72
"sitting",1030
"broadcasting",147
"resume",113
"bond",605
"tot",7
"grounds",294
"laude",77
"gaga",13
"physiological",14
"spoken",168
"sydney",114
"perspectives",28
"response",785
"machines",513
"usb",5
"fort",335
"speaks",244
"formula",327
"direct",441
"emphasis",319
"mission",368
"bars",770
"countries",600
"role",1527
"speaker",223
"getting",3078
"avenue",6658
"permanent",307
"greenwich",652
"publicity",664
"grasp",84
"affiliate",55
"organs",30
"nearby",811
"merchants",198
"playoff",43
"pursue",185
"civic",192
"nuevo",4
"cent",403
"benjamin",248
"associated",1050
"stimulus",8
"footage",67
"database",44
"portland",164
"enterprises",89
"foreign",728
"character",1105
"marching",80
"cabinet",124
"exchange",808
"moses",136
"saddle",92
"occurring",34
"evident",195
"samples",224
"vow",22
"thrust",115
"conversion",55
"tail",177
"foundation",1652
"tongues",43
"leopard",203
"compete",328
"association",2242
"served",1773
"absorbed",128
"sandy",221
"concluded",201
"residents",585
"tower",376
"coverage",524
"practices",244
"customer",1194
"alexandra",159
"chose",780
"several",4175
"manufacturing",195
"roots",861
"blue",3078
"rugged",135
"cup",890
"ham",138
"stretch",1038
"casa",57
"yard",283
"priority",143
"claus",99
"collect",282
"regard",158
"early",3969
"reap",22
"mane",63
"upstairs",281
"louisiana",111
"gps",3
"#travel",0
"groups",1306
"sol",42
"describe",391
"electric",431
"conclusion",139
"digest",72
"silkk",0
"members",3483
"cents",576
"tenure",99
"people's",425
"explains",219
"continues",451
"auto",509
"molecules",11
"sidney",143
"sign",1186
"exchanges",77
"drew",612
"adequate",161
"timing",193
"usually",2664
"among",5723
"prepare",335
"drawn",513
"wrapping",139
"british",1958
"african",543
"entrance",462
"shareholders",63
"indiana",128
"occupy",63
"oooo",0
"8pm",0
"playoffs",41
"glove",91
"parkway",135
"intense",339
"aspect",221
"rode",124
"roll",604
"seven",1570
"developmental",39
"sake",225
"discussions",191
"21st",0
"follow",1202
"passed",866
"son-in-law",46
"bold",361
"obama's",0
"indie",110
"phillips",249
"verse",33
"immediately",794
"influenced",225
"equations",6
"structures",92
"consisting",46
"height",383
"examined",97
"mathematics",81
"hum",35
"organisation",0
"drinkin",0
"realm",119
"remarked",168
"phases",27
"clown",109
"mami",1
"doorway",50
"involvement",137
"editor",3646
"combo",32
"kathleen",182
"dive",91
"ac",31
"night's",162
"mtv",433
"portions",87
"commons",29
"cognitive",32
"layer",256
"chester",43
"wholesalers",17
"alaska",132
"competition",721
"amanda",153
"use",5028
"rangers",96
"guess",750
"evidence",513
"soy",105
"speakers",258
"gucci",1002
"escape",412
"oriented",40
"techniques",280
"rainy",97
"senior",1767
"probably",2292
"hamilton",188
"means",1741
"followers",134
"tee",31
"trend",1075
"states",4437
"ricky",76
"charger",20
"elite",333
"streets",1082
"obvious",559
"vast",401
"serving",672
"financing",211
"holding",898
"sheets",355
"businesses",424
"circular",120
"designated",125
"presidents",191
"purposes",139
"influence",671
"tends",271
"importa",0
"expects",299
"2day",0
"upload",7
"handful",386
"every",6192
"bag",1619
"mystery",318
"wrote",1871
"pace",337
"heads",802
"flown",115
"inning",5
"cable",424
"recommend",252
"kit",263
"pennsylvania",405
"entitled",206
"chinese",938
"civilians",46
"spin",304
"lit",164
"bra",254
"tokio",6
"provision",59
"employees",704
"venture",413
"rang",92
"civilian",57
"symbol",432
"heights",297
"southern",633
"veterans",163
"1950's",0
"genes",48
"construction",487
"closely",345
"asterisk",11
"secular",51
"owned",791
"lungs",40
"measuring",73
"intentions",61
"peripheral",26
"origin",104
"twentieth",10
"hydrogen",28
"around",8006
"organisms",11
"ya'll",1
"catching",155
"reply",132
"pitch",185
"status",879
"proportion",141
"leg",513
"sidewalk",243
"media",948
"cycle",252
"poll",87
"they",42500
"microsoft",95
"assistant",1164
"espn",74
"tub",113
"snowed",7
"appeal",1083
"pages",790
